id,namespace,serializer,serializer_namespace,recipe_type,result,result_count,ingredient_slots,ingredient_probe_status,result_probe_status,class
"immersiveengineering:crafting/empty_shell","immersiveengineering","minecraft:crafting_shaped","minecraft","minecraft:crafting","immersiveengineering:empty_shell","3","9","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"immersiveengineering:crafting/ersatz_leather","immersiveengineering","minecraft:crafting_shaped","minecraft","minecraft:crafting","immersiveengineering:ersatz_leather","8","9","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"immersiveengineering:crafting/fertilizer","immersiveengineering","minecraft:crafting_shapeless","minecraft","minecraft:crafting","immersiveengineering:fertilizer","3","4","OK","OK","net.minecraft.world.item.crafting.ShapelessRecipe"
"immersiveengineering:crafting/fiberboard","immersiveengineering","immersiveengineering:shaped_fluid","immersiveengineering","minecraft:crafting","immersiveengineering:fiberboard","8","9","OK","OK","blusunrize.immersiveengineering.common.crafting.fluidaware.BasicShapedRecipe"
"immersiveengineering:crafting/floodlight","immersiveengineering","minecraft:crafting_shaped","minecraft","minecraft:crafting","immersiveengineering:floodlight","1","9","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"immersiveengineering:crafting/fluid_pipe","immersiveengineering","minecraft:crafting_shaped","minecraft","minecraft:crafting","immersiveengineering:fluid_pipe","8","9","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"immersiveengineering:crafting/fluid_placer","immersiveengineering","minecraft:crafting_shaped","minecraft","minecraft:crafting","immersiveengineering:fluid_placer","1","9","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"immersiveengineering:crafting/fluid_pump","immersiveengineering","minecraft:crafting_shaped","minecraft","minecraft:crafting","immersiveengineering:fluid_pump","1","9","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"immersiveengineering:crafting/fluid_sorter","immersiveengineering","minecraft:crafting_shaped","minecraft","minecraft:crafting","immersiveengineering:fluid_sorter","1","3","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"immersiveengineering:crafting/fluorescent_tube","immersiveengineering","minecraft:crafting_shaped","minecraft","minecraft:crafting","immersiveengineering:fluorescent_tube","1","9","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"immersiveengineering:crafting/furnace_heater","immersiveengineering","minecraft:crafting_shaped","minecraft","minecraft:crafting","immersiveengineering:furnace_heater","1","9","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"immersiveengineering:crafting/generator","immersiveengineering","minecraft:crafting_shaped","minecraft","minecraft:crafting","immersiveengineering:generator","4","9","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"immersiveengineering:crafting/glider","immersiveengineering","minecraft:crafting_shaped","minecraft","minecraft:crafting","immersiveengineering:glider","1","9","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"immersiveengineering:crafting/grit_sand","immersiveengineering","minecraft:crafting_shapeless","minecraft","minecraft:crafting","immersiveengineering:grit_sand","5","5","OK","OK","net.minecraft.world.item.crafting.ShapelessRecipe"
"immersiveengineering:crafting/gunpart_barrel","immersiveengineering","minecraft:crafting_shaped","minecraft","minecraft:crafting","immersiveengineering:gunpart_barrel","1","9","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"immersiveengineering:crafting/gunpart_drum","immersiveengineering","minecraft:crafting_shaped","minecraft","minecraft:crafting","immersiveengineering:gunpart_drum","1","9","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"immersiveengineering:crafting/gunpart_hammer","immersiveengineering","minecraft:crafting_shaped","minecraft","minecraft:crafting","immersiveengineering:gunpart_hammer","1","6","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"immersiveengineering:crafting/gunpowder_barrel","immersiveengineering","minecraft:crafting_shaped","minecraft","minecraft:crafting","immersiveengineering:gunpowder_barrel","1","6","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"immersiveengineering:crafting/gunpowder_from_dusts","immersiveengineering","minecraft:crafting_shapeless","minecraft","minecraft:crafting","minecraft:gunpowder","6","6","OK","OK","net.minecraft.world.item.crafting.ShapelessRecipe"
"immersiveengineering:crafting/hammer","immersiveengineering","minecraft:crafting_shaped","minecraft","minecraft:crafting","immersiveengineering:hammer","1","9","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"immersiveengineering:crafting/hammercrushing_aluminum","immersiveengineering","immersiveengineering:hammer_crushing","immersiveengineering","minecraft:crafting","immersiveengineering:dust_aluminum","1","2","OK","OK","blusunrize.immersiveengineering.common.crafting.LazyShapelessRecipe"
"immersiveengineering:crafting/hammercrushing_copper","immersiveengineering","immersiveengineering:hammer_crushing","immersiveengineering","minecraft:crafting","immersiveengineering:dust_copper","1","2","OK","OK","blusunrize.immersiveengineering.common.crafting.LazyShapelessRecipe"
"immersiveengineering:crafting/hammercrushing_gold","immersiveengineering","immersiveengineering:hammer_crushing","immersiveengineering","minecraft:crafting","immersiveengineering:dust_gold","1","2","OK","OK","blusunrize.immersiveengineering.common.crafting.LazyShapelessRecipe"
"immersiveengineering:crafting/hammercrushing_iron","immersiveengineering","immersiveengineering:hammer_crushing","immersiveengineering","minecraft:crafting","immersiveengineering:dust_iron","1","2","OK","OK","blusunrize.immersiveengineering.common.crafting.LazyShapelessRecipe"
"immersiveengineering:crafting/hammercrushing_lead","immersiveengineering","immersiveengineering:hammer_crushing","immersiveengineering","minecraft:crafting","immersiveengineering:dust_lead","1","2","OK","OK","blusunrize.immersiveengineering.common.crafting.LazyShapelessRecipe"
"immersiveengineering:crafting/hammercrushing_nickel","immersiveengineering","immersiveengineering:hammer_crushing","immersiveengineering","minecraft:crafting","immersiveengineering:dust_nickel","1","2","OK","OK","blusunrize.immersiveengineering.common.crafting.LazyShapelessRecipe"
"immersiveengineering:crafting/hammercrushing_silver","immersiveengineering","immersiveengineering:hammer_crushing","immersiveengineering","minecraft:crafting","immersiveengineering:dust_silver","1","2","OK","OK","blusunrize.immersiveengineering.common.crafting.LazyShapelessRecipe"
"immersiveengineering:crafting/hammercrushing_uranium","immersiveengineering","immersiveengineering:hammer_crushing","immersiveengineering","minecraft:crafting","immersiveengineering:dust_uranium","1","2","OK","OK","blusunrize.immersiveengineering.common.crafting.LazyShapelessRecipe"
"immersiveengineering:crafting/hatch","immersiveengineering","minecraft:crafting_shaped","minecraft","minecraft:crafting","immersiveengineering:hatch","1","4","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"immersiveengineering:crafting/heavy_engineering","immersiveengineering","minecraft:crafting_shaped","minecraft","minecraft:crafting","immersiveengineering:heavy_engineering","4","9","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"immersiveengineering:crafting/hemp_fabric","immersiveengineering","minecraft:crafting_shaped","minecraft","minecraft:crafting","immersiveengineering:hemp_fabric","1","9","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"immersiveengineering:crafting/hempcrete","immersiveengineering","immersiveengineering:turn_and_copy","immersiveengineering","minecraft:crafting","immersiveengineering:hempcrete","8","9","OK","OK","blusunrize.immersiveengineering.common.crafting.fluidaware.TurnAndCopyRecipe"
"immersiveengineering:crafting/hempcrete_brick","immersiveengineering","minecraft:crafting_shaped","minecraft","minecraft:crafting","immersiveengineering:hempcrete_brick","4","4","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"immersiveengineering:crafting/hempcrete_brick_from_slab","immersiveengineering","minecraft:crafting_shaped","minecraft","minecraft:crafting","immersiveengineering:hempcrete_brick","1","2","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"immersiveengineering:crafting/hempcrete_brick_to_slab","immersiveengineering","minecraft:crafting_shaped","minecraft","minecraft:crafting","immersiveengineering:slab_hempcrete_brick","6","3","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"immersiveengineering:crafting/hempcrete_from_slab","immersiveengineering","minecraft:crafting_shaped","minecraft","minecraft:crafting","immersiveengineering:hempcrete","1","2","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"immersiveengineering:crafting/hempcrete_pillar","immersiveengineering","minecraft:crafting_shaped","minecraft","minecraft:crafting","immersiveengineering:hempcrete_pillar","2","2","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"immersiveengineering:crafting/hempcrete_to_slab","immersiveengineering","minecraft:crafting_shaped","minecraft","minecraft:crafting","immersiveengineering:slab_hempcrete","6","3","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"immersiveengineering:crafting/hoe_steel","immersiveengineering","minecraft:crafting_shaped","minecraft","minecraft:crafting","immersiveengineering:hoe_steel","1","6","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"immersiveengineering:crafting/ingot_aluminum_to_nugget_aluminum","immersiveengineering","minecraft:crafting_shapeless","minecraft","minecraft:crafting","immersiveengineering:nugget_aluminum","9","1","OK","OK","net.minecraft.world.item.crafting.ShapelessRecipe"
"immersiveengineering:crafting/ingot_aluminum_to_storage_aluminum","immersiveengineering","minecraft:crafting_shaped","minecraft","minecraft:crafting","immersiveengineering:storage_aluminum","1","9","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"immersiveengineering:crafting/ingot_constantan_to_nugget_constantan","immersiveengineering","minecraft:crafting_shapeless","minecraft","minecraft:crafting","immersiveengineering:nugget_constantan","9","1","OK","OK","net.minecraft.world.item.crafting.ShapelessRecipe"
"immersiveengineering:crafting/ingot_constantan_to_storage_constantan","immersiveengineering","minecraft:crafting_shaped","minecraft","minecraft:crafting","immersiveengineering:storage_constantan","1","9","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"immersiveengineering:crafting/ingot_electrum_to_nugget_electrum","immersiveengineering","minecraft:crafting_shapeless","minecraft","minecraft:crafting","immersiveengineering:nugget_electrum","9","1","OK","OK","net.minecraft.world.item.crafting.ShapelessRecipe"
"immersiveengineering:crafting/ingot_electrum_to_storage_electrum","immersiveengineering","minecraft:crafting_shaped","minecraft","minecraft:crafting","immersiveengineering:storage_electrum","1","9","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"immersiveengineering:crafting/ingot_lead_to_nugget_lead","immersiveengineering","minecraft:crafting_shapeless","minecraft","minecraft:crafting","immersiveengineering:nugget_lead","9","1","OK","OK","net.minecraft.world.item.crafting.ShapelessRecipe"
"immersiveengineering:crafting/ingot_lead_to_storage_lead","immersiveengineering","minecraft:crafting_shaped","minecraft","minecraft:crafting","immersiveengineering:storage_lead","1","9","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"immersiveengineering:crafting/ingot_nickel_to_nugget_nickel","immersiveengineering","minecraft:crafting_shapeless","minecraft","minecraft:crafting","immersiveengineering:nugget_nickel","9","1","OK","OK","net.minecraft.world.item.crafting.ShapelessRecipe"
"immersiveengineering:crafting/ingot_nickel_to_storage_nickel","immersiveengineering","minecraft:crafting_shaped","minecraft","minecraft:crafting","immersiveengineering:storage_nickel","1","9","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"immersiveengineering:crafting/ingot_silver_to_nugget_silver","immersiveengineering","minecraft:crafting_shapeless","minecraft","minecraft:crafting","immersiveengineering:nugget_silver","9","1","OK","OK","net.minecraft.world.item.crafting.ShapelessRecipe"
"immersiveengineering:crafting/ingot_silver_to_storage_silver","immersiveengineering","minecraft:crafting_shaped","minecraft","minecraft:crafting","immersiveengineering:storage_silver","1","9","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"immersiveengineering:crafting/ingot_steel_to_nugget_steel","immersiveengineering","minecraft:crafting_shapeless","minecraft","minecraft:crafting","immersiveengineering:nugget_steel","9","1","OK","OK","net.minecraft.world.item.crafting.ShapelessRecipe"
"immersiveengineering:crafting/ingot_steel_to_storage_steel","immersiveengineering","minecraft:crafting_shaped","minecraft","minecraft:crafting","immersiveengineering:storage_steel","1","9","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"immersiveengineering:crafting/ingot_uranium_to_nugget_uranium","immersiveengineering","minecraft:crafting_shapeless","minecraft","minecraft:crafting","immersiveengineering:nugget_uranium","9","1","OK","OK","net.minecraft.world.item.crafting.ShapelessRecipe"
"immersiveengineering:crafting/ingot_uranium_to_storage_uranium","immersiveengineering","minecraft:crafting_shaped","minecraft","minecraft:crafting","immersiveengineering:storage_uranium","1","9","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"immersiveengineering:crafting/insulating_glass_from_slab","immersiveengineering","minecraft:crafting_shaped","minecraft","minecraft:crafting","immersiveengineering:insulating_glass","1","2","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"immersiveengineering:crafting/insulating_glass_to_slab","immersiveengineering","minecraft:crafting_shaped","minecraft","minecraft:crafting","immersiveengineering:slab_insulating_glass","6","3","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
